ticketId,Date (Ticket Created),Date (Ticket Last Updated),Date (Ticket Solved),Type,Category,Sub Category,Ticket Group,Ticket Status,corpId,Ticket Requester Domain,Z Channel,# SLA tickets,# SLAs Achieved,# SLAs Breached (Total),% Achieved,% Breached
540726,7/9/18,7/17/18,7/10/18,Complaint,Payment Related,Super card offline dispute,L1 - Support,Closed,5213,sodexo.com,Email,1,0,1,0,1
540727,7/9/18,7/13/18,7/13/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,3859,amazon.com,App,1,0,1,0,1
540728,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,4713,swissre.com,Chat,1,1,0,1,0
540729,7/9/18,7/13/18,7/13/18,Other,Unknown Category,Unknown,L1 - Support,Closed,7205,gmail.com,Email,1,0,1,0,1
540731,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,5254,gmail.com,Chat,1,1,0,1,0
540732,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,5254,gmail.com,Chat,1,1,0,1,0
540733,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
540735,7/9/18,7/17/18,7/10/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L1 - Support,Closed,9241,gmail.com,App,1,0,1,0,1
540737,7/9/18,7/10/18,7/10/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
540739,7/9/18,7/9/18,7/9/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,299,vtcorp.in,Chat,1,1,0,1,0
540740,7/9/18,7/20/18,7/13/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,-,zeta.in,App,1,1,1,0.5,0.5
540742,7/9/18,7/13/18,7/13/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Closed,3824,infinxservices.com,Email,1,0,1,0,1
540743,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,4707,idfcbank.com,Chat,1,1,0,1,0
540744,7/9/18,7/18/18,7/11/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,1,0.5,0.5
540745,7/9/18,7/13/18,7/13/18,Complaint,App Related,App usage issue,L1 - Support,Closed,5254,accenture.com,App,1,0,1,0,1
540749,7/9/18,7/17/18,7/10/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,8990,zeta.in,App,1,0,1,0,1
540751,7/9/18,7/13/18,7/13/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5254,accenture.com,Email,1,0,1,0,1
540752,7/9/18,7/15/18,7/10/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
540753,7/9/18,7/13/18,7/13/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
540755,7/9/18,7/17/18,7/10/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,7010,zeta.in,App,1,0,1,0,1
540756,7/9/18,7/17/18,7/10/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,4707,idfcbank.com,App,1,0,1,0,1
540757,7/9/18,7/13/18,7/13/18,Request,Account Related,Block account,L1 - Support,Closed,7677,zeta.in,App,1,0,1,0,1
540758,7/9/18,7/19/18,7/12/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,5254,accenture.com,Chat,1,2,1,0.666666666666667,0.333333333333333
540760,7/9/18,7/9/18,7/9/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,2547,writerinformation.com,Chat,1,1,0,1,0
540762,7/9/18,7/16/18,7/9/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,2169,sella.it,Chat,1,1,0,1,0
540763,7/9/18,7/16/18,7/9/18,Complaint,App Related,Unable to apply for SSKYC,L1 - Support,Closed,2547,writerinformation.com,Chat,1,1,0,1,0
540764,7/9/18,7/12/18,7/12/18,Complaint,Outage Related,Service failure,L1 - Support,Closed,4717,syf.com,App,1,0,2,0,1
540766,7/9/18,7/11/18,7/11/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,4707,gmail.com,Email,1,1,2,0.333333333333333,0.666666666666667
540767,7/9/18,7/14/18,7/13/18,Complaint,Account Related,Trouble verifying the email address,L1 - Support,Closed,-,gmail.com,Email,1,0,2,0,1
540768,7/9/18,7/17/18,7/10/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,4707,idfcbank.com,App,1,1,0,1,0
540770,7/9/18,7/17/18,7/10/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
540771,7/9/18,7/17/18,7/10/18,Query,Product Related,Meal card,L1 - Support,Closed,10706,rustomjee.com,Email,1,0,2,0,1
540772,7/9/18,7/10/18,7/10/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,10706,rustomjee.com,App,1,0,1,0,1
540773,7/9/18,7/13/18,7/13/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
540774,7/9/18,7/17/18,7/10/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,App,1,0,1,0,1
540775,7/9/18,7/17/18,7/10/18,Complaint,App Related,Unable to transfer out money,L1 - Support,Closed,2169,sella.it,App,1,0,1,0,1
540777,7/9/18,7/16/18,7/9/18,Query,Promos Offers Related,Campaigns,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
540779,7/9/18,7/10/18,7/10/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,5656,essaroil.co.in,App,1,0,1,0,1
540780,7/9/18,7/12/18,7/12/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
540781,7/9/18,7/18/18,7/11/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,zeta.in,App,1,1,1,0.5,0.5
540782,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,5314,cisco.com,Chat,1,1,0,1,0
540783,7/9/18,7/23/18,7/23/18,Complaint,Payment Related,Offline txn - Double debit,L2 - Escalations,Closed,4304,vwr.com,Email,1,0,2,0,1
540785,7/9/18,7/17/18,7/10/18,Query,App Related,Super card activation via App,Social Media,Closed,-,,Play Store,1,1,0,1,0
540786,7/9/18,7/22/18,7/14/18,Complaint,Payment Related,Super card online dispute,L2 - Escalations,Closed,-,zeta.in,App,1,1,1,0.5,0.5
540787,7/9/18,7/10/18,7/10/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,Email,1,0,1,0,1
540788,7/9/18,7/10/18,7/10/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,Email,1,0,1,0,1
540789,7/9/18,7/10/18,7/10/18,Complaint,Outage Related,Service failure,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
540791,7/9/18,7/16/18,7/9/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
540793,7/9/18,7/17/18,7/10/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,9823,zeta.in,App,1,1,0,1,0
540794,7/9/18,7/10/18,7/10/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,Email,1,0,1,0,1
540795,7/9/18,7/10/18,7/10/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,Email,1,0,1,0,1
540796,7/9/18,7/17/18,7/10/18,Query,App Related,How to use Meal card,L1 - Support,Closed,4519,cgi.com,Phone,1,0,1,0,1
540797,7/9/18,7/13/18,7/13/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9074,tuv-sud.in,Email,1,1,1,0.5,0.5
540798,7/9/18,7/10/18,7/10/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,9410,gmail.com,Email,1,0,1,0,1
540799,7/9/18,7/17/18,7/10/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,4687,ekaplus.com,App,1,0,1,0,1
540800,7/9/18,7/12/18,7/11/18,Complaint,Payment Related,Remote transaction dispute,L1 - Support,Closed,5656,essaroil.co.in,App,1,0,1,0,1
540801,7/9/18,7/16/18,7/9/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
540802,7/9/18,7/17/18,7/10/18,Query,App Related,How to use App,L1 - Support,Closed,3859,amazon.com,App,1,0,1,0,1
540804,7/9/18,7/10/18,7/10/18,Complaint,Outage Related,Service failure,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
540805,7/9/18,7/16/18,7/9/18,Other,DNC,Blank chat,L1 - Support,Closed,-,,Chat,1,1,0,1,0
540806,7/9/18,7/13/18,7/13/18,Complaint,Payment Related,Remote transaction - Double debit,L1 - Support,Closed,5254,accenture.com,App,1,0,1,0,1
540807,7/9/18,7/18/18,7/11/18,Query,Product Related,Super card status,L1 - Support,Closed,-,gmail.com,App,1,1,1,0.5,0.5
540808,7/9/18,7/13/18,7/13/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,3859,amazon.com,App,1,0,1,0,1
